STAR Bfield Maps by Foley, Love, & Trentalange (gauss,cm,degrees)
Full Field in the NORMAL direction: October 1998
57 steps in Z
28 steps in R
37 steps in Phi
   R      Z      Phi    Br      Bz        Bphi
 184.5 -130.0    0.0     3.19  4997.76    0.37
 199.5 -130.0    0.0     4.65  5003.09    0.49
 202.0 -130.0    0.0     4.98  5004.09    0.55
 209.5 -130.0    0.0     6.24  5007.19    0.63
 212.0 -130.0    0.0     6.75  5008.69    0.66
 219.5 -130.0    0.0     8.98  5011.98    0.58
 222.0 -130.0    0.0     9.71  5014.35    0.77
  14.5 -120.0    0.0    -0.02  4981.57    0.00
  17.0 -120.0    0.0     0.01  4981.10    0.00
  24.5 -120.0    0.0    -0.17  4981.59   -0.02
  27.0 -120.0    0.0     0.17  4981.26    0.09
  34.5 -120.0    0.0    -0.05  4981.87   -0.03
  37.0 -120.0    0.0     0.18  4981.29    0.10
  44.5 -120.0    0.0    -0.04  4981.87   -0.11
  47.0 -120.0    0.0     0.32  4981.53    0.07
  59.5 -120.0    0.0     0.32  4982.21    0.09
  64.5 -120.0    0.0     0.62  4981.84    0.11
  79.5 -120.0    0.0     0.80  4982.60    0.11
  84.5 -120.0    0.0     0.93  4982.56    0.15
  99.5 -120.0    0.0     1.09  4983.52    0.13
 104.5 -120.0    0.0     1.37  4983.09    0.13
 119.5 -120.0    0.0     1.59  4984.68    0.18
 124.5 -120.0    0.0     2.08  4984.78    0.23
 139.5 -120.0    0.0     2.52  4986.58    0.14
 144.5 -120.0    0.0     2.75  4986.95    0.24
 159.5 -120.0    0.0     3.91  4989.90    0.26
 164.5 -120.0    0.0     4.35  4991.00    0.32
 179.5 -120.0    0.0     5.86  4995.20    0.25
 184.5 -120.0    0.0     6.42  4996.35    0.40
 199.5 -120.0    0.0     8.47  5001.32    0.45
 202.0 -120.0    0.0     8.81  5001.99    0.47
 209.5 -120.0    0.0    10.03  5004.74    0.46
 212.0 -120.0    0.0    10.37  5005.71    0.61
 219.5 -120.0    0.0    11.70  5008.27    0.64
 222.0 -120.0    0.0    11.86  5009.52    0.67
  14.5 -110.0    0.0    -0.01  4981.52   -0.00
  17.0 -110.0    0.0     0.08  4981.09    0.00
  24.5 -110.0    0.0    -0.15  4981.48    0.04
  27.0 -110.0    0.0     0.28  4981.23    0.07
  34.5 -110.0    0.0     0.04  4981.66   -0.00
  37.0 -110.0    0.0     0.34  4981.14    0.12
