10	3	1	-172.2	-95.948	120.779	0.05999	0.39669	3.43695	22.7284
10	3	2	-172.15	-95.862	120.61	0.01803	0.20606	1.03291	11.8062
10	3	3	-172.05	-95.862	120.46	0.00676	0.23598	0.38753	13.5206
10	3	4	-172.1	-95.949	120.606	-0.0027	0.28309	-0.1567	16.2198
10	3	5	-172	-95.948	120.48	-0.0159	0.4497	-0.9132	25.766
10	3	6	-172.05	-96.035	120.631	-0.0315	0.3469	-1.8072	19.8756
10	3	7	-172.15	-96.035	120.749	-0.04	0	-2.29	0
10	4	1	-171.75	-96.715	90.93	0.00088	0.20837	0.05015	11.939
10	4	2	-171.7	-96.629	90.766	-0.0012	0.17502	-0.0689	10.0279
10	4	3	-171.6	-96.629	90.639	-0.0033	0.24426	-0.1884	13.9951
10	4	4	-171.65	-96.716	90.778	-0.0064	0.34164	-0.3671	19.5743
10	4	5	-171.55	-96.715	90.636	-0.0045	0.07557	-0.2577	4.32968
10	4	6	-171.6	-96.802	90.78	-0.0087	0.29368	-0.4969	16.8268
10	4	7	-171.7	-96.802	90.926	-0.0086	0	-0.493	0
10	5	1	-172.42	-96.349	59.844	-0.0415	0.46637	-2.3777	26.7211
10	5	2	-172.37	-96.263	59.727	-0.0326	0.11211	-1.8697	6.42345
10	5	3	-172.27	-96.255	59.623	-0.0299	0.26761	-1.7154	15.3326
10	5	4	-172.32	-96.35	59.74	-0.0235	0.27822	-1.3446	15.9409
10	5	5	-172.22	-96.349	59.617	-0.015	0.46353	-0.8569	26.5582
10	5	6	-172.27	-96.436	59.709	0.00493	0.33493	0.28218	19.19
10	5	7	-172.37	-96.436	59.85	0.01954	0	1.11978	0
10	6	1	-172.22	-96.676	32.183	-0.0413	0.2548	-2.3636	14.599
10	6	2	-172.17	-96.589	32.073	-0.0302	0.15091	-1.7292	8.64649
10	6	3	-172.07	-96.589	31.931	-0.0201	0.27599	-1.1491	15.8128
10	6	4	-172.12	-96.676	32.086	-0.0054	0.31246	-0.3107	17.9027
10	6	5	-172.02	-96.676	31.931	0.01413	0.1003	0.80972	5.74693
10	6	6	-172.07	-96.763	32.072	0.01987	0.29881	1.13853	17.1203
10	6	7	-172.17	-96.762	32.204	0.0379	0	2.17147	0
11	1	1	-168.96	100.788	179.361	0.05606	0.37275	3.21178	21.3567
11	1	2	-168.86	100.789	179.205	0.05996	0.16198	3.4353	9.28089
11	1	3	-168.81	100.702	179.081	0.05817	0.27303	3.33303	15.6435
11	1	4	-168.91	100.702	179.235	0.05628	0.26555	3.22468	15.2151
11	1	5	-168.86	100.615	179.051	0.04833	0.4601	2.76902	26.362
11	1	6	-168.96	100.615	179.209	0.02731	0.32799	1.56501	18.7922
11	1	7	-169.01	100.702	179.337	0.00719	0	0.41182	0
11	2	1	-169.18	100.367	151.699	0.04932	0.27396	2.82559	15.6967
11	2	2	-169.08	100.368	151.56	0.04442	0.09119	2.54498	5.22494
11	2	3	-169.03	100.281	151.432	0.04524	0.3094	2.59189	17.7274
11	2	4	-169.13	100.281	151.571	0.03628	0.29192	2.0788	16.7255
11	2	5	-169.08	100.194	151.421	0.02083	0.08159	1.19323	4.67497
11	2	6	-169.18	100.195	151.573	0.02072	0.3379	1.18724	19.36
11	2	7	-169.23	100.281	151.714	0.00481	0	0.27566	0
11	3	1	-169.21	101.169	120.68	-0.0033	0.43758	-0.1877	25.0717
11	3	2	-169.11	101.17	120.523	-0.0091	0.20692	-0.5221	11.8557
11	3	3	-169.06	101.083	120.364	-0.0146	0.25563	-0.8348	14.6463
11	3	4	-169.16	101.083	120.515	-0.0155	0.27918	-0.8863	15.9961
11	3	5	-169.11	100.996	120.348	-0.0165	0.48941	-0.9449	28.0408
11	3	6	-169.21	100.996	120.558	-0.0151	0.31754	-0.8667	18.1934
11	3	7	-169.26	101.083	120.668	-0.0134	0	-0.766	0
11	4	1	-169.67	100.373	90.92	0.05046	0.23236	2.8914	13.3133
11	4	2	-169.57	100.374	90.89	0.05166	0.15705	2.95961	8.99816
11	4	3	-169.52	100.287	90.675	0.04577	0.26681	2.62228	15.2873
11	4	4	-169.62	100.287	90.836	0.04688	0.33528	2.68574	19.2103
11	4	5	-169.57	100.2	90.71	0.03528	0.10017	2.02116	5.73955
11	4	6	-169.67	100.2	90.831	0.03383	0.30237	1.93836	17.3247
11	4	7	-169.72	100.287	90.958	0.0205	0	1.17465	0
11	5	1	-169.65	101.162	59.824	-0.0245	0.39914	-1.4053	22.8689
11	5	2	-169.55	101.162	59.703	-0.0052	0.15017	-0.2977	8.6043
11	5	3	-169.5	101.075	59.549	0.00171	0.26809	0.09811	15.3601
11	5	4	-169.55	101.162	59.72	0.01021	0.24576	0.58514	14.081
11	5	5	-169.55	100.989	59.556	0.01633	0.49485	0.93555	28.3529
11	5	6	-169.55	101.162	59.755	0.04184	0.27779	2.39717	15.916
11	5	7	-169.7	101.075	59.817	0.04712	0	2.6999	0
11	6	1	-169.89	100.751	32.17	0.02952	0.30997	1.69161	17.7597
11	6	2	-169.79	100.752	32.15	0.03347	0.05897	1.91785	3.37843
11	6	3	-169.74	100.665	32.02	0.03241	0.29776	1.85709	17.0604
11	6	4	-169.84	100.665	32.138	0.03507	0.31703	2.00908	18.1645
11	6	5	-169.79	100.578	32.015	0.03542	0.07152	2.0295	4.09783
11	6	6	-169.89	100.578	32.14	0.03532	0.3425	2.02358	19.6237
11	6	7	-169.94	100.665	32.249	0.02634	0	1.50936	0
13	1	1	2.795	196.713	179.352	0.00804	0.41453	0.46045	23.7505
13	1	2	2.845	196.627	179.191	0.0203	0.18336	1.16336	10.5054
13	1	3	2.795	196.54	179.069	0.02356	0.2559	1.34983	14.6618
13	1	4	2.745	196.627	179.138	0.02734	0.27924	1.56647	15.9991
13	1	5	2.695	196.54	179.042	0.02351	0.44947	1.34673	25.7526
13	1	6	2.745	196.627	179.179	0.02345	0.32907	1.34348	18.8546
13	1	7	2.695	196.713	179.3	0.01421	0	0.8142	0
13	2	1	2.342	196.712	151.905	-0.0814	0.30442	-4.6661	17.4418
13	2	2	2.392	196.626	151.746	-0.0844	0.19307	-4.8356	11.0622
13	2	3	2.342	196.539	151.643	-0.0835	0.31026	-4.7845	17.7768
13	2	4	2.292	196.626	151.781	-0.0769	0.3457	-4.4055	19.8071
13	2	5	2.242	196.539	151.637	-0.0618	0.11745	-3.5423	6.7294
13	2	6	2.192	196.626	151.776	-0.0567	0.30177	-3.2491	17.2903
13	2	7	2.242	196.712	151.895	-0.0368	0	-2.1073	0
13	3	1	3.027	197.108	120.771	-0.0086	0.34713	-0.4954	19.889
13	3	2	3.077	197.022	120.658	0.00335	0.1667	0.19184	9.55113
13	3	3	3.027	196.935	120.452	0.00918	0.25916	0.526	14.8489
13	3	4	2.977	197.022	120.644	0.01586	0.29555	0.90844	16.9337
13	3	5	2.927	196.935	120.453	0.01345	0.44069	0.77081	25.2496
13	3	6	2.877	197.022	120.634	0.0329	0.2639	1.88527	15.1203
13	3	7	2.927	197.108	120.761	0.03309	0	1.89611	0
13	4	1	2.112	197.084	90.91	0.00867	0.29472	0.49644	16.8864
13	4	2	2.162	196.998	90.809	0.0097	0.20504	0.55594	11.748
13	4	3	2.112	196.911	90.679	0.01026	0.23486	0.58807	13.4567
13	4	4	2.062	196.998	90.774	0.01153	0.31624	0.66082	18.1192
13	4	5	2.012	196.911	90.658	0.01142	0.12367	0.65451	7.08578
13	4	6	1.962	196.998	90.781	0.01365	0.28087	0.78211	16.0924
13	4	7	2.012	197.084	90.911	0.01064	0	0.60979	0
13	5	1	2.797	197.489	59.872	-0.0334	0.4428	-1.9137	25.3704
13	5	2	2.847	197.403	59.742	-0.0245	0.11339	-1.4035	6.49695
13	5	3	2.797	197.316	59.618	-0.0227	0.26306	-1.2987	15.0725
13	5	4	2.747	197.403	59.767	-0.0144	0.27044	-0.8263	15.495
13	5	5	2.697	197.316	59.622	-0.0042	0.46359	-0.2385	26.5615
13	5	6	2.647	197.403	59.742	0.01405	0.3565	0.80522	20.4261
13	5	7	2.697	197.489	59.897	0.02719	0	1.55803	0
13	6	1	2.306	197.519	32.105	0.04388	0.2717	2.51428	15.567
13	6	2	2.356	197.433	31.972	0.04057	0.11812	2.32418	6.76756
13	6	3	2.306	197.346	31.86	0.03834	0.2874	2.19696	16.4665
13	6	4	2.256	197.433	31.971	0.03297	0.292	1.88926	16.7304
13	6	5	2.206	197.346	31.851	0.01803	0.094	1.03291	5.38581
13	6	6	2.156	197.433	31.963	0.01825	0.32591	1.04565	18.6734
13	6	7	2.206	197.519	32.113	0.0037	0	0.21185	0
14	1	1	168.956	100.779	-179.5	-0.033	0.42409	-1.8918	24.2983
14	1	2	168.857	100.779	-179.36	-0.0351	0.20698	-2.011	11.859
14	1	3	168.807	100.693	-179.21	-0.0391	0.26643	-2.2417	15.2651
14	1	4	168.907	100.693	-179.36	-0.0332	0.28301	-1.9012	16.2155
14	1	5	168.857	100.606	-179.21	-0.0238	0.46536	-1.3644	26.6634
14	1	6	168.957	100.606	-179.34	-0.0081	0.34885	-0.4628	19.9874
14	1	7	169.006	100.692	-179.49	0.00449	0	0.25711	0
14	2	1	169.213	100.394	-151.81	0.00477	0.22064	0.27339	12.642
14	2	2	169.114	100.394	-151.66	0.00866	0.17928	0.49604	10.272
14	2	3	169.064	100.307	-151.52	0.00861	0.24066	0.49337	13.7888
14	2	4	169.164	100.308	-151.67	0.00998	0.31701	0.57163	18.1633
14	2	5	169.114	100.221	-151.54	0.01067	0.10219	0.61117	5.85487
14	2	6	169.214	100.221	-151.66	0.01129	0.29017	0.64657	16.6255
14	2	7	169.263	100.307	-151.8	0.0112	0	0.64168	0
14	3	1	169.186	101.154	-120.88	-0.0099	0.37088	-0.5679	21.2497
14	3	2	169.086	101.154	-120.68	-0.0047	0.14197	-0.2676	8.13429
14	3	3	169.036	101.067	-120.57	-0.0087	0.26885	-0.4981	15.4041
14	3	4	169.136	101.068	-120.7	-0.0092	0.26343	-0.5261	15.0934
14	3	5	169.086	100.981	-120.51	-0.0058	0.46113	-0.334	26.4205
14	3	6	169.186	100.981	-120.68	0.00179	0.46926	0.10235	26.8865
14	3	7	169.236	101.067	-120.87	0.00738	0	0.42281	0
14	4	1	169.616	100.369	-90.988	-0.0211	0.24039	-1.2063	13.7732
14	4	2	169.516	100.369	-90.862	-0.0278	0.12306	-1.5949	7.05092
14	4	3	169.466	100.282	-90.749	-0.0304	0.29426	-1.7422	16.86
14	4	4	169.566	100.282	-90.861	-0.0351	0.3464	-2.0116	19.8472
14	4	5	169.516	100.196	-90.746	-0.0355	0.09126	-2.0312	5.22865
14	4	6	169.616	100.196	-90.826	-0.0365	0.31133	-2.0902	17.8379
14	4	7	169.666	100.282	-90.952	-0.035	0	-2.0033	0
14	5	1	169.644	101.152	-58.643	-0.0069	0.45418	-0.3978	26.0224
14	5	2	169.545	101.152	-58.423	0.0096	0.16521	0.5498	9.46579
14	5	3	169.494	101.065	-59.657	0.01584	0.24501	0.90782	14.0381
14	5	4	169.595	101.066	-59.802	0.02429	0.25786	1.39166	14.7744
14	5	5	169.544	100.979	-59.926	0.03056	0.46639	1.75106	26.7224
14	5	6	169.645	100.979	-59.733	0.03566	0.3468	2.04337	19.8699
14	5	7	169.694	101.065	-59.615	0.0381	0	2.18281	0
14	6	1	169.862	100.768	-32.256	0.02477	0.23798	1.41921	13.6354
14	6	2	169.763	100.768	-32.139	0.02538	0.17286	1.45418	9.90386
14	6	3	169.713	100.681	-32.002	0.02546	0.24766	1.4587	14.1901
14	6	4	169.813	100.681	-32.164	0.02991	0.2863	1.71342	16.4038
14	6	5	169.763	100.594	-32.018	0.02591	0.1296	1.48437	7.42523
14	6	6	169.863	100.595	-32.182	0.02648	0.29267	1.51732	16.7689
14	6	7	169.912	100.681	-32.28	0.02199	0	1.25982	0
