 (   j       E[eV]      E^2*sig          sig          SIG        
   385      559.10  3.63770E+02  1.16370E-03  9.87057E-01
   386      565.19  3.60108E+02  1.12730E-03  9.87291E-01
   387      571.35  3.56458E+02  1.09197E-03  9.87520E-01
   388      577.57  3.52819E+02  1.05766E-03  9.87744E-01
   389      583.86  3.49201E+02  1.02438E-03  9.87963E-01
   390      590.22  3.45595E+02  9.92080E-04  9.88178E-01
   391      596.64  3.42012E+02  9.60756E-04  9.88388E-01
   392      603.14  3.38451E+02  9.30381E-04  9.88594E-01
   393      609.71  3.34912E+02  9.00924E-04  9.88795E-01
   394      616.35  3.31399E+02  8.72371E-04  9.88992E-01
   395      623.06  3.27915E+02  8.44703E-04  9.89185E-01
   396      629.84  3.24459E+02  8.17891E-04  9.89374E-01
   397      636.70  3.21031E+02  7.91910E-04  9.89559E-01
   398      643.63  3.17636E+02  7.66746E-04  9.89740E-01
   399      650.64  3.14276E+02  7.42379E-04  9.89917E-01
   400      657.73  3.10949E+02  7.18780E-04  9.90091E-01
   401      664.89  3.07651E+02  6.95918E-04  9.90260E-01
   402      672.13  3.04391E+02  6.73791E-04  9.90427E-01
   403      679.45  3.01167E+02  6.52367E-04  9.90589E-01
   404      686.85  2.97981E+02  6.31636E-04  9.90748E-01
   405      694.33  2.94832E+02  6.11570E-04  9.90904E-01
   406      701.89  2.91719E+02  5.92145E-04  9.91056E-01
   407      709.53  2.88642E+02  5.73345E-04  9.91206E-01
   408      717.26  2.85608E+02  5.55162E-04  9.91352E-01
   409      725.07  2.82610E+02  5.37563E-04  9.91495E-01
   410      732.96  2.79651E+02  5.20537E-04  9.91634E-01
   411      740.95  2.76730E+02  5.04063E-04  9.91771E-01
   412      749.01  2.73851E+02  4.88130E-04  9.91906E-01
   413      757.17  2.71011E+02  4.72715E-04  9.92037E-01
   414      765.41  2.68211E+02  4.57808E-04  9.92165E-01
   415      773.75  2.65451E+02  4.43388E-04  9.92291E-01
   416      782.18  2.62728E+02  4.29437E-04  9.92414E-01
   417      790.69  2.60046E+02  4.15944E-04  9.92535E-01
   418      799.30  2.57404E+02  4.02896E-04  9.92653E-01
   419      808.01  2.54797E+02  3.90269E-04  9.92769E-01
   420      816.80  2.52236E+02  3.78068E-04  9.92882E-01
   421      825.70  2.49710E+02  3.66262E-04  9.92993E-01
   422      834.69  2.47220E+02  3.54841E-04  9.93102E-01
   423      843.78  2.44775E+02  3.43802E-04  9.93208E-01
   424      852.97  2.42367E+02  3.33125E-04  9.93312E-01
   425      862.26  2.39990E+02  3.22791E-04  9.93414E-01
   426      871.65  2.37654E+02  3.12799E-04  9.93514E-01
   427      881.14  2.35363E+02  3.03145E-04  9.93612E-01
   428      890.73  2.33099E+02  2.93796E-04  9.93708E-01
   429      900.43  2.30880E+02  2.84763E-04  9.93802E-01
   430      910.24  2.28691E+02  2.76020E-04  9.93894E-01
   431      920.15  2.26548E+02  2.67574E-04  9.93985E-01
   432      930.17  2.24318E+02  2.59264E-04  9.94073E-01
   433      940.30  2.22164E+02  2.51272E-04  9.94160E-01
   434      950.54  2.20051E+02  2.43549E-04  9.94245E-01
   435      960.89  2.17971E+02  2.36077E-04  9.94328E-01
   436      971.35  2.15926E+02  2.28851E-04  9.94409E-01
   437      981.93  2.13916E+02  2.21862E-04  9.94489E-01
   438      992.62  2.11938E+02  2.15101E-04  9.94568E-01
   439     1003.43  2.09992E+02  2.08560E-04  9.94644E-01
   440     1014.36  2.08083E+02  2.02235E-04  9.94720E-01
   441     1025.40  2.06199E+02  1.96110E-04  9.94793E-01
   442     1036.57  2.04353E+02  1.90189E-04  9.94866E-01
   443     1047.85  2.02537E+02  1.84460E-04  9.94936E-01
   444     1059.27  2.00752E+02  1.78917E-04  9.95006E-01
   445     1070.80  1.98999E+02  1.73554E-04  9.95074E-01
   446     1082.46  1.97274E+02  1.68363E-04  9.95141E-01
   447     1094.25  1.95585E+02  1.63345E-04  9.95207E-01
