       Tpc     W08B5   -179.046 +/-    0.010    -65.594 +/-    0.010      0.904 +/-    0.010 
       Tpc     W08C3   -121.904 +/-    0.010    -22.065 +/-    0.010      0.862 +/-    0.010 
       Tpc     W08C4   -154.478 +/-    0.010    -27.825 +/-    0.010      0.914 +/-    0.010 
       Tpc     W08C5   -187.272 +/-    0.010    -33.591 +/-    0.010      0.909 +/-    0.010 
       Tpc     W09A5   -191.023 +/-    0.010     -0.646 +/-    0.010      0.940 +/-    0.010 
       Tpc     W0AO2     47.134 +/-    0.010     26.752 +/-    0.010    232.225 +/-    0.010 
       Tpc     W0AO3     54.438 +/-    0.010     -0.532 +/-    0.010    232.213 +/-    0.010 
       Tpc     W0AO4     47.117 +/-    0.010    -27.805 +/-    0.010    232.212 +/-    0.010 
       Tpc     W0AO5     27.146 +/-    0.010    -47.772 +/-    0.010    232.202 +/-    0.010 
       Tpc     W0AO6     -0.126 +/-    0.010    -55.087 +/-    0.010    232.210 +/-    0.010 
       Tpc     W0AO7    -27.407 +/-    0.010    -47.787 +/-    0.010    232.233 +/-    0.010 
       Tpc     W0AO8    -47.370 +/-    0.010    -27.814 +/-    0.010    232.248 +/-    0.010 
       Tpc     W0AO9    -54.676 +/-    0.010     -0.544 +/-    0.010    232.272 +/-    0.010 
       Tpc     WAO10    -47.372 +/-    0.010     26.732 +/-    0.010    232.278 +/-    0.010 
       Tpc     WAO11    -27.403 +/-    0.010     46.694 +/-    0.010    232.283 +/-    0.010 
       Tpc     WAO12     -0.125 +/-    0.010     54.008 +/-    0.010    232.263 +/-    0.010 
       Tpc    WAOCTR     -0.122 +/-    0.010     -0.538 +/-    0.010    232.240 +/-    0.010 
       Tpc     W0BO1     59.261 +/-    0.010    102.308 +/-    0.010    232.227 +/-    0.010 
       Tpc     W0BO2    102.738 +/-    0.010     58.843 +/-    0.010    232.193 +/-    0.010 
       Tpc     W0BO3    118.642 +/-    0.010     -0.534 +/-    0.010    232.163 +/-    0.010 
       Tpc     W0BO4    102.726 +/-    0.010    -59.907 +/-    0.010    232.145 +/-    0.010 
       Tpc     W0BO5     59.250 +/-    0.010   -103.373 +/-    0.010    232.143 +/-    0.010 
       Tpc     W0BO6     -0.126 +/-    0.010   -119.292 +/-    0.010    232.167 +/-    0.010 
       Tpc     W0BO7    -59.508 +/-    0.010   -103.392 +/-    0.010    232.220 +/-    0.010 
       Tpc     W0BO8   -102.972 +/-    0.010    -59.913 +/-    0.010    232.244 +/-    0.010 
       Tpc     W0BO9   -118.879 +/-    0.010     -0.540 +/-    0.010    232.275 +/-    0.010 
       Tpc     WBO10   -102.981 +/-    0.010     58.829 +/-    0.010    232.295 +/-    0.010 
       Tpc     WBO11    -59.500 +/-    0.010    102.290 +/-    0.010    232.298 +/-    0.010 
       Tpc     WBO12     -0.124 +/-    0.010    118.202 +/-    0.010    232.262 +/-    0.010 
       Tpc    WBOCTR     -0.125 +/-    0.010     -0.533 +/-    0.010    232.219 +/-    0.010 
       Tpc    WD11A5    -55.739 +/-    0.010    180.360 +/-    0.010      0.872 +/-    0.010 
       Tpc    WD11B5    -42.863 +/-    0.010    184.033 +/-    0.010      0.883 +/-    0.010 
       Tpc    WD12A4    -14.234 +/-    0.010    167.539 +/-    0.010      0.840 +/-    0.010 
       Tpc    WD12B4     14.431 +/-    0.010    151.012 +/-    0.010      0.832 +/-    0.010 
       Tpc    WD12C3     43.183 +/-    0.010    134.405 +/-    0.010      0.819 +/-    0.010 
       Tpc     WD3B4    151.461 +/-    0.010    -15.092 +/-    0.010      0.763 +/-    0.010 
       Tpc     WD3C3    134.861 +/-    0.010    -43.804 +/-    0.010      0.778 +/-    0.010 
       Tpc     WD4A3    120.035 +/-    0.010    -69.433 +/-    0.010      0.763 +/-    0.010 
       Tpc     WD4B3    104.897 +/-    0.010    -95.579 +/-    0.010      0.766 +/-    0.010 
       Tpc     WD4C4     88.232 +/-    0.010   -124.360 +/-    0.010      0.759 +/-    0.010 
       Tpc     WD5A4     71.577 +/-    0.010   -153.089 +/-    0.010      0.758 +/-    0.010 
       Tpc     WD5B1     26.149 +/-    0.010    -67.900 +/-    0.010      0.802 +/-    0.010 
       Tpc     WD5B5     55.089 +/-    0.010   -181.534 +/-    0.010      0.750 +/-    0.010 
       Tpc     WD5C2     11.740 +/-    0.010    -72.795 +/-    0.010      0.810 +/-    0.010 
       Tpc     WD5C5     42.378 +/-    0.010   -184.938 +/-    0.010      0.754 +/-    0.010 
       Tpc     WD6A5     13.662 +/-    0.010   -168.433 +/-    0.010      0.779 +/-    0.010 
       Tpc     WD6B4    -14.979 +/-    0.010   -151.955 +/-    0.010      0.798 +/-    0.010 
       Tpc     WD6C3    -43.622 +/-    0.010   -135.452 +/-    0.010      0.815 +/-    0.010 
       Tpc     WD7A1    -28.196 +/-    0.010    -49.696 +/-    0.010      0.820 +/-    0.010 
       Tpc     WD7A3    -69.123 +/-    0.010   -120.686 +/-    0.010      0.848 +/-    0.010 
       Tpc     WD7B3    -94.634 +/-    0.010   -105.906 +/-    0.010      0.839 +/-    0.010 
       Tpc     WD7C4   -123.234 +/-    0.010    -89.373 +/-    0.010      0.865 +/-    0.010 
       Tpc     WD8A4   -151.818 +/-    0.010    -72.833 +/-    0.010      0.902 +/-    0.010 
       Tpc     WD8B5   -180.355 +/-    0.010    -56.311 +/-    0.010      0.918 +/-    0.010 
       Tpc     WD8C5   -184.649 +/-    0.010    -42.964 +/-    0.010      0.912 +/-    0.010 
       Tpc     WD9A4   -168.185 +/-    0.010    -14.370 +/-    0.010      0.918 +/-    0.010 
       Tpc     W4DO1     95.165 +/-    0.010    164.495 +/-    0.010    232.205 +/-    0.010 
       Tpc      WDO2    164.936 +/-    0.010     94.756 +/-    0.010    232.156 +/-    0.010 
       Tpc      WDO3    190.453 +/-    0.010     -0.519 +/-    0.010    232.120 +/-    0.010 
       Tpc      WDO5     95.167 +/-    0.010   -165.551 +/-    0.010    232.102 +/-    0.010 
       Tpc      WDO6     -0.120 +/-    0.010   -191.091 +/-    0.010    232.118 +/-    0.010 
       Tpc      WDO7    -95.410 +/-    0.010   -165.580 +/-    0.010    232.191 +/-    0.010 
       Tpc     WDO10   -165.173 +/-    0.010     94.733 +/-    0.010    232.284 +/-    0.010 
       Tpc    WDOCTR     -0.125 +/-    0.010     -0.526 +/-    0.010    232.194 +/-    0.010 
