MICAP neutron cross-section file. TOL=2.0% ANG=2.0%   C.Zeitnitz                
Mon Mar  4 20:10:52 1996
       101
     1 35079   100     1 35079   100     1 35079   100     1 35079   100
 213.5037     1.299400     219.2812    0.9676790     222.4002    0.8597090      
 223.4399    0.8529070     225.1503    0.9048380     226.5186     1.042340      
 227.7159     1.284520     228.7422     1.647670     229.6588     2.161540      
 230.5536     2.947380     231.4141     4.135500     232.1036     5.577650      
 232.7931     7.733560     233.3961     10.56650     233.9124     14.13220      
 234.4287     19.41370     234.8435     25.67020     235.2379     34.34750      
 235.6174     46.84460     235.9221     61.78770     236.2268     84.18980      
 236.5026     115.6110     236.7495     159.8210     236.9141     203.6230      
 237.0943     272.8460     237.2642     369.0950     237.4342     508.7790      
 237.6304     740.7570     237.8629     1119.020     238.2849     1848.250      
 238.5155     2003.030     238.7480     1865.990     239.3440     893.3950      
 239.5714     611.9680     239.7847     435.2440     239.9624     336.4950      
 240.1634     260.2270     240.4146     197.6230     240.7160     149.8410      
 241.0036     119.8340     241.2409     101.9470     241.7155     77.30080      
 242.1672     62.03560     242.8434     47.21520     243.6547     36.24650      
 244.4388     29.40460     245.6548     22.63250     247.1140     17.71150      
 249.1926     13.58100     251.4043     10.95620     254.8785     8.466890      
 255.3981     8.532370     257.9760     7.365610     263.9430     5.789250      
 272.4734     4.500810     285.5204     2.954870     289.0748     2.278870      
 291.3649     1.651660     291.4961     1.643550     291.8242     1.743030      
 292.0182     1.993290     292.1637     2.402100     292.2850     3.009800      
 292.3820     3.773370     292.4790     4.894440     292.5760     6.502190      
 292.6827     9.010120     292.8065     13.13950     292.9302     18.80430      
 293.0998     29.09530     293.4987     57.25080     293.7208     65.62920      
 293.7758     66.09490     293.9407     63.51550     294.1617     52.83470      
 294.5300     30.72240     294.7251     22.12250     294.9201     16.39150      
 295.1152     12.82750     295.3513     10.27610     295.6391     8.501480      
 296.1324     6.862300     296.9090     5.570590     298.0420     4.632500      
 299.8370     3.886580     301.4126     3.508220     305.0810     3.059020      
 306.2285     3.031830     308.4749     3.251490     309.7585     3.691690      
 310.8817     4.464540     311.7613     5.533210     312.5577     7.129260      
 313.2215     9.248610     313.8672     12.51090     314.4376     17.12030      
 314.8179     21.72310     315.2431     29.31480     315.5958     38.84810      
 315.9485     53.50110     316.2303     71.62850     316.3712     84.14720      
 316.6060     113.1460     316.8055     150.1540     317.0164     209.5060      
 317.2274     301.0450     317.4194     423.8790     317.6287     609.0900      
 318.2384     1287.090     318.4662     1411.150     318.5652     1415.780      
 318.8263     1286.240     319.4779     603.9250     319.7023     430.8220      
