3	169	5	28	69	1041	318754	2.53E-33	11.919	882	81	156	298	677	1158		2.53E-33	-3.26E+01	11.919
3	170	5	28	70	1058	329426	1.97E-30	10.9992	842	73	150	299	559	1003		1.97E-30	-2.97E+01	10.9992
3	171	5	28	71	1481	329455	8.10E-33	11.6636	929	94	171	299	678	1105		8.10E-33	-3.21E+01	11.6636
3	172	5	28	72	1038	318743	3.53E-29	10.4669	900	86	161	299	521	884		3.53E-29	-2.85E+01	10.4669
3	173	5	28	73	1460	329437	5.97E-30	10.9176	799	67	145	297	562	1051		5.97E-30	-2.92E+01	10.9176
3	174	5	28	74	735	311771	2.32E-33	11.7971	949	86	163	298	514	1100		2.32E-33	-3.26E+01	11.7971
3	175	5	28	75	1096	318752	2.67E-28	10.064	967	99	173	296	490	800		2.67E-28	-2.76E+01	10.064
3	176	5	28	76	935	316807	1.88E-29	10.421	983	92	170	298	488	773		1.88E-29	-2.87E+01	10.421
3	177	5	28	77	1078	328721	2.21E-29	10.5827	872	79	156	296	526	903		2.21E-29	-2.87E+01	10.5827
3	178	5	28	78	1474	316739	1.12E-31	11.3432	879	70	136	299	531	900		1.12E-31	-3.10E+01	11.3432
3	179	5	28	79	1033	310033	6.07E-34	12.3391	779	52	129	298	631	1253		6.07E-34	-3.32E+01	12.3391
3	180	5	28	80	1485	329445	1.28E-28	10.3052	882	81	159	301	525	833		1.28E-28	-2.79E+01	10.3052
3	181	5	27	1	2102	188796	8.93E-30	10.6507	913	89	165	301	535	923		8.93E-30	-2.90E+01	10.6507
3	182	5	27	2	2597	182139	4.33E-32	11.492	877	69	149	299	539	969		4.33E-32	-3.14E+01	11.492
3	183	5	27	3	2261	185432	3.27E-31	11.3351	807	64	143	297	574	1085		3.27E-31	-3.05E+01	11.3351
3	184	5	27	4	2203	185446	2.36E-31	11.3777	810	64	143	297	574	1085		2.36E-31	-3.06E+01	11.3777
3	185	5	27	5	2100	316244	2.31E-32	11.5006	930	91	168	302	519	1160		2.31E-32	-3.16E+01	11.5006
3	186	5	27	6	2084	341876	5.51E-30	10.75	895	83	160	299	538	921		5.51E-30	-2.93E+01	10.75
3	187	5	27	7	2012	314969	1.16E-30	11.2761	747	56	137	298	599	1186		1.16E-30	-2.99E+01	11.2761
3	188	5	27	8	2621	215183	3.05E-31	11.2783	842	72	150	299	574	1062		3.05E-31	-3.05E+01	11.2783
3	189	5	27	9	2058	232409	1.55E-30	10.9417	892	81	157	300	542	946		1.55E-30	-2.98E+01	10.9417
3	190	5	27	10	2211	215176	9.70E-32	11.3149	916	90	169	299	507	1161		9.70E-32	-3.10E+01	11.3149
3	191	5	27	11	2639	174291	1.17E-29	10.5138	969	91	170	296	495	809		1.17E-29	-2.89E+01	10.5138
3	192	5	27	12	2221	229839	2.18E-29	10.6036	863	80	156	298	534	944		2.18E-29	-2.87E+01	10.6036
3	193	5	27	13	1684	261985	1.44E-31	11.5121	781	58	137	296	593	1127		1.44E-31	-3.08E+01	11.5121
3	194	5	27	14	2347	212558	3.82E-31	11.2291	846	68	144	292	545	976		3.82E-31	-3.04E+01	11.2291
3	195	5	27	15	2202	211762	8.17E-31	10.9455	945	88	167	306	535	897		8.17E-31	-3.01E+01	10.9455
3	196	5	27	16	2354	182144	7.96E-31	11.0434	890	78	158	303	546	942		7.96E-31	-3.01E+01	11.0434
3	197	5	27	17	2029	314758	1.97E-30	10.8273	936	86	160	293	513	874		1.97E-30	-2.97E+01	10.8273
3	198	5	27	18	2268	188857	5.31E-30	10.855	839	71	153	297	539	971		5.31E-30	-2.93E+01	10.855
3	199	5	27	19	1977	224461	2.72E-30	10.8968	871	77	158	297	543	958		2.72E-30	-2.96E+01	10.8968
3	200	5	27	20	1771	341792	6.89E-30	10.6213	950	88	166	298	508	829		6.89E-30	-2.92E+01	10.6213
3	201	6	27	21	2024	330256	1.51E-30	11.2174	756	60	135	303	601	1182		1.51E-30	-2.98E+01	11.2174
3	202	6	27	22	2152	330248	1.15E-30	11.0145	880	86	160	298	529	1100		1.15E-30	-2.99E+01	11.0145
3	203	6	27	23	1830	314968	1.94E-31	11.4617	787	64	142	299	619	1189		1.94E-31	-3.07E+01	11.4617
3	204	6	27	24	2156	315001	3.45E-30	11.0022	800	68	150	304	589	1083		3.45E-30	-2.95E+01	11.0022
3	205	6	27	25	2126	315856	4.76E-32	11.6621	790	60	139	300	610	1165		4.76E-32	-3.13E+01	11.6621
3	206	6	27	26	2007	314761	1.60E-30	10.8786	925	84	162	301	531	885		1.60E-30	-2.98E+01	10.8786
3	207	6	27	27	2115	313263	7.08E-29	10.282	952	96	171	300	508	836		7.08E-29	-2.81E+01	10.282
3	208	6	27	28	2165	315003	8.27E-32	11.6085	777	59	138	301	605	1200		8.27E-32	-3.11E+01	11.6085
3	209	6	27	29	2196	351002	2.81E-31	11.4101	783	60	140	301	595	1128		2.81E-31	-3.06E+01	11.4101
3	210	6	27	30	2076	330251	4.63E-34	12.3205	806	58	137	298	590	1300		4.63E-34	-3.33E+01	12.3205
3	211	6	27	31	2063	313259	7.70E-29	10.3924	877	83	163	301	519	909		7.70E-29	-2.81E+01	10.3924
3	212	6	27	32	2035	315848	4.85E-31	11.2533	820	69	147	301	583	1086		4.85E-31	-3.03E+01	11.2533
3	213	6	27	33	2112	330428	4.07E-29	10.4378	905	86	164	299	520	871		4.07E-29	-2.84E+01	10.4378
3	214	6	27	34	2172	188913	1.36E-30	11.1334	803	67	147	298	587	1089		1.36E-30	-2.99E+01	11.1334
3	215	6	27	35	2110	314972	3.35E-30	10.9997	801	66	144	300	572	1039		3.35E-30	-2.95E+01	10.9997
3	216	6	27	36	2108	330420	4.64E-30	10.8588	851	78	158	300	569	1011		4.64E-30	-2.93E+01	10.8588
3	217	6	27	37	2103	316239	1.46E-32	11.7495	834	70	148	298	572	1228		1.46E-32	-3.18E+01	11.7495
3	218	6	27	38	2003	314965	2.65E-30	11.0005	818	68	148	300	567	1014		2.65E-30	-2.96E+01	11.0005
3	219	6	27	39	2022	314967	2.67E-31	11.4719	760	59	137	298	623	1227		2.67E-31	-3.06E+01	11.4719
3	220	6	27	40	2008	330262	4.00E-31	11.1797	870	73	152	299	552	961		4.00E-31	-3.04E+01	11.1797
3	221	6	27	41	2073	314769	6.04E-28	10.0268	910	86	158	301	483	778		6.04E-28	-2.72E+01	10.0268
3	222	6	27	42	1718	313440	1.58E-34	12.4112	844	72	151	301	733	1314		1.58E-34	-3.38E+01	12.4112
3	223	6	27	43	1655	329789	1.67E-30	11.0173	843	70	149	293	543	973		1.67E-30	-2.98E+01	11.0173
3	224	6	27	44	1675	213056	2.20E-31	11.4059	801	62	139	295	579	1083		2.20E-31	-3.07E+01	11.4059
3	225	6	27	45	1716	328247	7.58E-33	11.7268	898	85	162	296	664	1115		7.58E-33	-3.21E+01	11.7268
3	226	6	27	46	1781	322104	1.69E-31	11.1953	931	81	159	295	542	894		1.69E-31	-3.08E+01	11.1953
3	227	6	27	47	1750	341146	2.32E-29	10.6146	853	79	158	302	549	962		2.32E-29	-2.86E+01	10.6146
3	228	6	27	48	1728	314555	3.53E-31	11.3065	817	67	149	301	581	1094		3.53E-31	-3.05E+01	11.3065
3	229	6	27	49	1776	220962	6.79E-32	11.3174	940	83	166	304	544	938		6.79E-32	-3.12E+01	11.3174
3	230	6	27	50	1956	314554	3.95E-31	11.3006	812	68	146	299	590	1114		3.95E-31	-3.04E+01	11.3006
3	231	6	27	51	1878	267494	7.95E-29	10.3079	923	88	166	298	502	832		7.95E-29	-2.81E+01	10.3079
3	232	6	27	52	1767	308654	1.96E-30	11.0538	815	68	152	298	569	1057		1.96E-30	-2.97E+01	11.0538
