3040                                                                                                
3        204        6        27        24        315001        2156        800        68        150        304        589        1083
3        205        6        27        25        315856        2126        790        60        139        300        610        1165
3        206        6        27        26        314761        2007        925        84        162        301        531        885
3        207        6        27        27        313263        2115        952        96        171        300        508        836
3        208        6        27        28        315003        2165        777        59        138        301        605        1200
3        209        6        27        29        351002        2196        783        60        140        301        595        1128
3        210        6        27        30        330251        2076        806        58        137        298        590        1300
3        211        6        27        31        313259        2063        877        83        163        301        519        909
3        212        6        27        32        315848        2035        820        69        147        301        583        1086
3        213        6        27        33        330428        2112        905        86        164        299        520        871
3        214        6        27        34        188913        2172        803        67        147        298        587        1089
3        215        6        27        35        314972        2110        801        66        144        300        572        1039
3        216        6        27        36        330420        2108        851        78        158        300        569        1011
3        217        6        27        37        316239        2103        834        70        148        298        572        1228
3        218        6        27        38        314965        2003        818        68        148        300        567        1014
3        219        6        27        39        314967        2022        760        59        137        298        623        1227
3        220        6        27        40        330262        2008        870        73        152        299        552        961
3        221        6        27        41        314769        2073        910        86        158        301        483        778
3        222        6        27        42        313440        1718        844        72        151        301        733        1314
3        223        6        27        43        329789        1655        843        70        149        293        543        973
3        224        6        27        44        213056        1675        801        62        139        295        579        1083
3        225        6        27        45        328247        1716        898        85        162        296        664        1115
3        226        6        27        46        322104        1781        931        81        159        295        542        894
3        227        6        27        47        341146        1750        853        79        158        302        549        962
3        228        6        27        48        314555        1728        817        67        149        301        581        1094
3        229        6        27        49        220962        1776        940        83        166        304        544        938
3        230        6        27        50        314554        1956        812        68        146        299        590        1114
3        231        6        27        51        267494        1878        923        88        166        298        502        832
3        232        6        27        52        308654        1767        815        68        152        298        569        1057
3        233        6        27        53        215351        2217        833        71        150        295        569        1052
3        234        6        27        54        215353        2595        871        75        153        296        541        951
3        235        6        27        55        215180        2465        782        56        137        299        587        1120
3        236        6        27        56        215355        2324        784        61        143        302        598        1107
3        237        6        27        57        212504        1275        828        68        149        302        560        1002
3        238        6        27        58        188793        2606        907        86        160        300        532        879
3        239        6        27        59        220963        1964        926        83        161        295        519        886
3        240        6        27        60        313437        1700        1160        126        195        296        419        604
3        241        7        27        61        215370        2308        869        78        162        305        552        978
3        242        7        27        62        215352        2205        858        75        152        303        576        1034
3        243        7        27        63        213174        2339        834        79        152        297        556        968
3        244        7        27        64        232510        1759        815        68        149        302        573        1074
3        245        7        27        65        341137        1763        847        79        157        302        557        995
3        246        7        27        66        342057        1206        699        55        141        301        686        1257
3        247        7        27        67        215170        2237        908        84        162        300        521        874
3        248        7        27        68        195979        2223        863        74        153        298        532        947
3        249        7        27        69        182136        2263        790        73        151        301        574        1062
3        250        7        27        70        233214        2213        905        87        161        303        542        942
3        251        7        27        71        341133        1772        938        85        162        301        527        897
3        252        7        27        72        229843        2238        958        97        172        305        511        835
3        253        7        27        73        312847        2206        830        71        147        299        544        982
3        254        7        27        74        341145        1717        865        76        150        291        535        956
3        255        7        27        75        190134        2348        921        87        164        297        523        1210
3        256        7        27        76        341806        1749        865        78        158        302        541        936
3        257        7        27        77        220971        1983        872        80        156        303        542        936
3        258        7        27        78        215365        2581        810        66        145        298        587        1121
3        259        7        27        79        215196        2650        830        69        147        303        594        1107
3        260        7        27        80        213059        2589        879        78        159        306        548        947
3        261        7        26        1        315736        2520        897        83        156        300        543        952
3        262        7        26        2        314979        3057        865        80        160        302        553        1002
3        263        7        26        3        329347        1491        813        64        140        297        559        1027
3        264        7        26        4        340485        2869        835        71        148        296        565        1021
3        265        7        26        5        341138        2604        896        83        161        303        551        961
3        266        7        26        6        306035        2629        915        86        162        301        537        922
3        267        7        26        7        341287        2613        822        68        145        301        591        1200
3        268        7        26        8        319574        1470        859        74        151        301        557        995
3        269        7        26        9       315007         840        825        58        135        300        586        1125
3        270        7        26        10        233254        2819        841        72        154        299        534        937
3        271        7        26        11        341604        2801        872        79        157        303        570        1028
3        272        7        26        12        341317        1959        842        78        154        300        553        994
3        273        7        26        13        322276        3029        840        73        151        300        565        1031
3        274        7        26        14        314764        2592        903        80        159        300        537        1200
3        275        7        26        15        315725        1627        928        91        165        297        503        821
3        276        7        26        16        307882        3046        845        71        148        302        573        1047
3        277        7        26        17        215168        2475        745        53        131        305        636        1265
3        278        7        26        18        174290        1229        816        75        143        298        585        1091
3        279        7        26        19        332334        2649        853        73        150        301        665        1191
3        280        7        26        20        316564        2458        946        92        169        303        520        878
3        281        8        26        21       312852         644        844        66        145        297        566        1037
3        282        8        26        22        232408        2286        880        78        157        300        544        947
3        283        8        26        23        212145        3049        907        80        159        302        544        925
3        284        8        26        24        316041        1187        843        71        147        299        556        1005
3        285        8        26        25        314995        1975        892        83        160        299        527        900
3        286        8        26        26        329796        3031        803        64        145        304        576        1070
3        287        8        26        27        315817        2839        876        75        155        302        561        981
3        288        8        26        28        192742        1182        891        76        154        298        572        1033
3        289        8        26        29        316554        3048        835        69        148        298        577        1046
3        290        8        26        30        185433        2622        896        80        156        300        557        986
3        291        8        26        31        315090        3055        888        83        161        301        533        921
3        292        8        26        32        233263        2846        883        83        162        300        531        920
3        293        8        26        33        231119        2121        844        73        153        302        558        993
3        294        8        26        34        320089        1230        852        77        158        300        541        969
3        295        8        26        35        307932        2625        911        81        160        300        538        928
3        296        8        26        36        332919        2868        925        85        163        297        521        884
3        297        8        26        37        211778        2902        943        92        173        301        505        832
3        298        8        26        38        227805        2443        873        76        156        301        537        948
3        299        8        26        39        213667        1025        962        85        162        300        519        871
3        300        8        26        40        316050        2656        909        88        167        299        365        848
3        301        8        26        41       309787         598        873        72        153        297        549        961
3        302        8        26        42       313000         626        831        65        145        301        594        1102
3        303        8        26        43        313219        1087        828        74        145        301        658        1187
3        304        8        26        44        314010        2399        892        78        157        297        519        1200
3        305        8        26        45        340239        2179        878        79        159        298        527        913
3        306        8        26        46        313815        2397        883        82        157        298        538        920
3        307        8        26        47        326384        1138        948        88        165        296        512        1087
3        308        8        26        48       326383         386        975        92        167        296        498        806
3        309        8        26        49       307756         518        920        81        156        296        532        921
3        310        8        26        50        313210        1183        787        64        142        299        610        1181
3        311        8        26        51        313209        1072        819        76        156        302        556        1003
3        312        8        26        52        341399        2776        877        77        153        296        673        1158
3        313        8        26        53        340636        2931        804        66        146        299        571        1039
3        314        8        26        54        341410        1391        894        80        157        299        653        1114
3        315        8        26        55        341457        2687        880        81        161        298        538        926
3        316        8        26        56        340948        2892        753        56        137        296        621        1210
3        317        8        26        57       329434         629        875        74        153        298        557        977
3        318        8        26        58        306171        1149        784        57        132        297        591        1121
3        319        8        26        59       312997         677        938        81        156        296        516        880
3        320        8        26        60       329435         642        821        64        143        299        580        1066
3        321        9        26        61        340714        2879        927        87        167        299        511        1218
3        322        9        26        62        225531        2989        858        81        160        300        537        950
3        323        9        26        63        316129        2329        815        63        143        296        548        1015
3        324        9        26        64        316183        2292        857        77        157        296        550        998
3        325        9        26        65        225770        2976        885        83        161        302        550        959
3        326        9        26        66        316234        2729        813        64        141        295        573        1043
3        327        9        26        67        316189        2180        796        63        143        302        575        1052
3        328        9        26        68        316173        2734        800        80        162        297        572        1038
3        329        9        26        69        314545        2243        885        80        156        295        529        925
3        330        9        26        70       312995         633        837        65        145        298        570        1046
3        331        9        26        71        225768        2756        920        84        161        300        534        915
3        332        9        26        72       313224         797        914        92        167        298        508        851
3        333        9        26        73        314549        2270        779        63        141        299        618        1208
3        334        9        26        74        316128        2284        900        84        164        299        513        845
3        335        9        26        75       313002         674        834        83        161        299        550        998
